event_id,session_id,anonymous_id,article_id,content_version,event_type,occurred_at,received_at,channel,device,client_agent,duration_seconds,scroll_percent
e-01-0142-read_end,s-01-0142,anon-0047-1,guide-device,history-v1,read_end,2026-08-03T06:40:42+08:00,2026-08-03T06:41:09+08:00,search,desktop,browser,75,11
e-05-0040-read_end,s-05-0040,anon-0040-5,guide-permission,history-v1,read_end,2026-08-11T17:36:10+08:00,2026-08-11T17:37:27+08:00,home,mobile,browser,44,15
e-01-0132-page_view,s-01-0132,anon-0069-1,guide-device,history-v1,page_view,2026-08-04T10:55:56+00:00,2026-08-04T18:57:14+08:00,search,desktop,browser,,
e-01-0128-page_view,s-01-0128,anon-0049-1,guide-device,history-v1,page_view,2026-08-07T03:13:01+08:00,2026-08-06T19:13:27+00:00,home,desktop,browser,,
e-02-0035-page_view,s-02-0035,anon-0019-2,guide-expense,history-v1,page_view,2026-08-10T22:28:46+08:00,2026-08-10T14:29:13+00:00,search,mobile,browser,,
e-04-0000-page_view,s-04-0000,anon-0140-4,guide-map,history-v1,page_view,2026-08-07T18:43:21+00:00,2026-08-09T02:43:38+08:00,direct,mobile,browser,,
e-04-0281-page_view,s-04-0281,anon-0007-4,guide-map,history-v1,page_view,2026-08-04T02:03:07+08:00,2026-08-03T18:03:57+00:00,campaign,desktop,browser,,
e-05-0085-read_end,s-05-0085,anon-0017-5,guide-permission,history-v1,read_end,2026-08-06T19:16:53+08:00,2026-08-06T19:16:56+08:00,home,desktop,browser,81,92
e-04-0267-read_end,s-04-0267,anon-0119-4,guide-map,history-v1,read_end,2026-08-07T07:13:48+00:00,2026-08-07T15:14:28+08:00,search,mobile,browser,132,48
e-00-0224-page_view,s-00-0224,anon-0003-0,guide-account,history-v1,page_view,2026-08-04T13:44:09+08:00,2026-08-04T05:44:22+00:00,home,desktop,browser,,
e-01-0071-read_end,s-01-0071,anon-0009-1,guide-device,history-v1,read_end,2026-08-14T00:38:04+08:00,2026-08-13T16:39:13+00:00,campaign,desktop,browser,142,80
e-01-0138-page_view,s-01-0138,anon-0081-1,guide-device,history-v1,page_view,2026-08-04T02:56:20+00:00,2026-08-04T10:56:53+08:00,search,desktop,browser,,
e-07-0012-page_view,s-07-0012,anon-0001-7,guide-search,history-v1,page_view,2026-08-12T16:23:49+00:00,2026-08-13T00:24:58+08:00,direct,desktop,browser,,
e-00-0202-read_end,s-00-0202,anon-0058-0,guide-account,history-v1,read_end,2026-08-06T08:22:49+08:00,2026-08-06T08:22:50+08:00,home,mobile,browser,3,87
e-00-0249-read_end,s-00-0249,anon-0068-0,guide-account,history-v1,read_end,2026-08-01T02:32:25+00:00,2026-08-01T10:32:46+08:00,search,mobile,browser,183,55
e-06-0036-page_view,s-06-0036,anon-0024-6,guide-faq,history-v1,page_view,2026-08-01T14:15:34+00:00,2026-08-01T22:16:20+08:00,search,mobile,browser,,
e-00-0039-read_end,s-00-0039,anon-0118-0,guide-account,history-v1,read_end,2026-08-13T01:51:03+00:00,2026-08-13T09:51:53+08:00,home,mobile,browser,195,73
e-02-0021-read_end,s-02-0021,anon-0010-2,guide-expense,history-v1,read_end,2026-08-05T07:26:55+00:00,2026-08-05T15:28:21+08:00,search,mobile,browser,96,81
e-05-0016-page_view,s-05-0016,anon-0039-5,guide-permission,history-v1,page_view,2026-08-09T19:07:23+08:00,2026-08-09T19:08:45+08:00,home,mobile,browser,,
e-00-0030-page_view,s-00-0030,anon-0047-0,guide-account,history-v1,page_view,2026-08-03T09:56:53+00:00,2026-08-03T17:57:35+08:00,search,mobile,browser,,
e-05-0079-page_view,s-05-0079,anon-0010-5,guide-permission,history-v1,page_view,2026-08-05T23:36:40+08:00,2026-08-05T23:37:24+08:00,search,desktop,browser,,
e-00-0021-read_end,s-00-0021,anon-0016-0,guide-account,history-v1,read_end,2026-08-04T06:15:45+00:00,2026-08-04T14:16:12+08:00,direct,mobile,browser,263,74
e-04-0099-page_view,s-04-0099,anon-0050-4,guide-map,history-v1,page_view,2026-08-04T11:39:48+00:00,2026-08-04T19:40:21+08:00,campaign,mobile,browser,,
e-00-0194-page_view,s-00-0194,anon-0093-0,guide-account,history-v1,page_view,2026-08-06T14:35:43+08:00,2026-08-06T06:35:45+00:00,search,desktop,browser,,
e-04-0201-page_view,s-04-0201,anon-0071-4,guide-map,history-v1,page_view,2026-08-06T17:56:48+00:00,2026-08-07T01:58:00+08:00,home,desktop,browser,,
e-02-0089-read_end,s-02-0089,anon-0009-2,guide-expense,history-v1,read_end,2026-08-14T12:25:51+08:00,2026-08-14T04:26:41+00:00,search,mobile,browser,66,73
e-04-0309-page_view,s-04-0309,anon-0061-4,guide-map,history-v1,page_view,2026-08-02T17:51:44+00:00,2026-08-03T01:53:11+08:00,direct,mobile,browser,,
crawler-0020,crawl-20,,guide-map,history-v1,page_view,2026-08-08T16:04:20+00:00,2026-08-08T16:04:21+00:00,campaign,desktop,crawler,,
e-01-0007-page_view,s-01-0007,anon-0040-1,guide-device,history-v1,page_view,2026-08-01T20:33:11+08:00,2026-08-01T20:34:30+08:00,home,mobile,browser,,
e-04-0136-page_view,s-04-0136,anon-0123-4,guide-map,history-v1,page_view,2026-08-10T20:25:59+08:00,2026-08-10T20:27:08+08:00,search,desktop,browser,,
e-03-0151-page_view,s-03-0151,anon-0017-3,guide-remote,history-v1,page_view,2026-08-04T15:40:18+08:00,2026-08-04T15:41:32+08:00,campaign,mobile,browser,,
e-00-0251-read_end,s-00-0251,anon-0073-0,guide-account,history-v1,read_end,2026-08-13T22:51:29+08:00,2026-08-13T14:51:36+00:00,home,desktop,browser,76,74
e-03-0140-read_end,s-03-0140,anon-0034-3,guide-remote,history-v1,read_end,2026-08-02T04:48:02+08:00,2026-08-01T20:49:23+00:00,search,mobile,browser,29,23
e-00-0161-read_end,s-00-0161,anon-0005-0,guide-account,history-v1,read_end,2026-08-08T00:20:52+08:00,2026-08-07T16:21:09+00:00,search,desktop,browser,165,100
e-05-0107-read_end,s-05-0107,anon-0047-5,guide-permission,history-v1,read_end,2026-08-08T01:18:04+08:00,2026-08-07T17:19:25+00:00,direct,desktop,browser,81,98
e-02-0021-page_view,s-02-0021,anon-0010-2,guide-expense,history-v1,page_view,2026-08-05T07:25:19+00:00,2026-08-05T15:26:18+08:00,search,mobile,browser,,
e-00-0103-page_view,s-00-0103,anon-0100-0,guide-account,history-v1,page_view,2026-08-13T17:05:45+08:00,2026-08-13T17:07:02+08:00,home,mobile,browser,,
e-02-0005-read_end,s-02-0005,anon-0009-2,guide-expense,history-v1,read_end,2026-08-10T14:32:40+08:00,2026-08-10T06:34:00+00:00,home,mobile,browser,98,80
crawler-0093,crawl-93,,guide-map,history-v1,page_view,2026-08-08T16:20:09+00:00,2026-08-08T16:20:10+00:00,campaign,desktop,crawler,,
e-01-0189-page_view,s-01-0189,anon-0086-1,guide-device,history-v1,page_view,2026-08-10T21:56:25+00:00,2026-08-11T05:57:25+08:00,direct,mobile,browser,,
e-00-0119-page_view,s-00-0119,anon-0070-0,guide-account,history-v1,page_view,2026-08-02T02:30:56+08:00,2026-08-01T18:31:54+00:00,search,mobile,browser,,
e-03-0054-read_end,s-03-0054,anon-0017-3,guide-remote,history-v1,read_end,2026-08-11T06:44:23+00:00,2026-08-11T14:44:57+08:00,direct,mobile,browser,25,30
e-04-0227-page_view,s-04-0227,anon-0085-4,guide-map,history-v1,page_view,2026-08-04T17:09:52+08:00,2026-08-04T09:11:05+00:00,direct,desktop,browser,,
e-03-0012-page_view,s-03-0012,anon-0043-3,guide-remote,history-v1,page_view,2026-08-04T15:05:48+00:00,2026-08-04T23:06:31+08:00,home,mobile,browser,,
e-01-0122-read_end,s-01-0122,anon-0087-1,guide-device,history-v1,read_end,2026-08-13T06:52:24+08:00,2026-08-12T22:53:42+00:00,search,desktop,browser,146,89
e-05-0065-page_view,s-05-0065,anon-0016-5,guide-permission,history-v1,page_view,2026-08-10T13:05:09+08:00,2026-08-10T05:06:08+00:00,direct,desktop,browser,,
e-01-0123-page_view,s-01-0123,anon-0036-1,guide-device,history-v1,page_view,2026-08-14T11:55:45+00:00,2026-08-15T19:56:15+08:00,direct,mobile,browser,,
e-00-0082-read_end,s-00-0082,anon-0080-0,guide-account,history-v1,read_end,2026-08-06T03:54:29+08:00,2026-08-07T03:55:15+08:00,home,mobile,browser,75,86
e-04-0325-read_end,s-04-0325,anon-0083-4,guide-map,history-v1,read_end,2026-08-02T20:04:17+08:00,2026-08-02T20:05:47+08:00,search,desktop,browser,119,30
e-07-0013-read_end,s-07-0013,,guide-search,history-v1,read_end,2026-08-14T23:15:48+08:00,2026-08-14T23:16:33+08:00,search,desktop,browser,77,95
e-00-0152-read_end,s-00-0152,anon-0001-0,guide-account,history-v1,read_end,2026-08-06T09:28:58+08:00,2026-08-06T01:29:03+00:00,direct,desktop,browser,96,80
e-01-0011-read_end,s-01-0011,anon-0082-1,guide-device,history-v1,read_end,2026-08-11T00:31:12+08:00,2026-08-10T16:31:57+00:00,home,desktop,browser,30,36
e-05-0027-page_view,s-05-0027,anon-0014-5,guide-permission,history-v1,page_view,2026-08-13T09:24:57+00:00,2026-08-13T17:26:03+08:00,search,desktop,browser,,
e-00-0005-read_end,s-00-0005,anon-0101-0,guide-account,history-v1,read_end,2026-08-04T22:34:37+08:00,2026-08-04T14:35:17+00:00,campaign,mobile,browser,114,92
e-01-0020-read_end,s-01-0020,anon-0022-1,guide-device,history-v1,read_end,2026-08-13T08:08:46+08:00,2026-08-13T00:09:09+00:00,search,desktop,browser,90,32
e-05-0011-read_end,s-05-0011,anon-0009-5,guide-permission,history-v1,read_end,2026-08-13T19:05:41+08:00,2026-08-13T11:06:06+00:00,search,desktop,browser,68,48
crawler-0033,crawl-33,,guide-map,history-v1,page_view,2026-08-08T16:07:09+00:00,2026-08-08T16:07:10+00:00,campaign,desktop,crawler,,
e-05-0056-page_view,s-05-0056,anon-0040-5,guide-permission,history-v1,page_view,2026-08-04T16:58:06+08:00,2026-08-04T08:58:08+00:00,search,desktop,browser,,
e-04-0035-page_view,s-04-0035,anon-0039-4,guide-map,history-v1,page_view,2026-08-14T17:39:58+08:00,2026-08-14T09:41:12+00:00,campaign,mobile,browser,,
e-04-0019-page_view,s-04-0019,anon-0064-4,guide-map,history-v1,page_view,2026-08-11T04:36:42+08:00,2026-08-11T04:37:35+08:00,search,desktop,browser,,
e-05-0028-page_view,s-05-0028,anon-0042-5,guide-permission,history-v1,page_view,2026-08-08T21:08:04+08:00,2026-08-08T21:08:06+08:00,search,desktop,browser,,
e-06-0009-page_view,s-06-0009,anon-0006-6,guide-faq,history-v1,page_view,2026-08-07T20:16:10+00:00,2026-08-08T04:16:49+08:00,home,desktop,browser,,
e-01-0082-read_end,s-01-0082,anon-0003-1,guide-device,history-v1,read_end,2026-08-06T04:50:55+08:00,2026-08-07T04:51:06+08:00,search,desktop,browser,223,81
e-03-0062-read_end,s-03-0062,anon-0006-3,guide-remote,history-v1,read_end,2026-08-08T03:49:57+08:00,2026-08-07T19:51:05+00:00,campaign,desktop,browser,86,20
crawler-0057,crawl-57,,guide-map,history-v1,page_view,2026-08-08T16:12:21+00:00,2026-08-08T16:12:22+00:00,campaign,desktop,crawler,,
e-04-0298-page_view,s-04-0298,anon-0133-4,guide-map,history-v1,page_view,2026-08-08T07:06:17+08:00,2026-08-08T07:07:09+08:00,campaign,desktop,browser,,
e-04-0057-page_view,s-04-0057,anon-0125-4,guide-map,history-v1,page_view,2026-08-04T17:08:58+00:00,2026-08-05T01:09:05+08:00,search,desktop,browser,,
crawler-0079,crawl-79,,guide-map,history-v1,page_view,2026-08-08T16:17:07+00:00,2026-08-08T16:17:08+00:00,campaign,desktop,crawler,,
e-05-0073-page_view,s-05-0073,anon-0051-5,guide-permission,history-v1,page_view,2026-08-11T03:02:29+08:00,2026-08-11T03:02:38+08:00,campaign,desktop,browser,,
e-04-0166-read_end,s-04-0166,anon-0159-4,guide-map,history-v1,read_end,2026-08-03T17:17:28+08:00,2026-08-03T17:18:30+08:00,search,mobile,browser,181,80
e-01-0139-page_view,s-01-0139,anon-0067-1,guide-device,history-v1,page_view,2026-08-06T08:19:59+08:00,2026-08-06T08:20:54+08:00,home,mobile,browser,,
e-01-0105-read_end,s-01-0105,anon-0081-1,guide-device,history-v1,read_end,2026-08-02T21:11:24+00:00,2026-08-03T05:11:34+08:00,search,mobile,browser,120,13
e-05-0059-read_end,s-05-0059,anon-0003-5,guide-permission,history-v1,read_end,2026-08-08T09:06:32+08:00,2026-08-08T01:06:35+00:00,direct,mobile,browser,151,87
e-04-0054-page_view,s-04-0054,anon-0091-4,guide-map,history-v1,page_view,2026-08-04T02:08:14+00:00,2026-08-04T10:09:39+08:00,home,desktop,browser,,
e-03-0093-page_view,s-03-0093,anon-0036-3,guide-remote,history-v1,page_view,2026-08-04T02:48:18+00:00,2026-08-04T10:48:59+08:00,direct,mobile,browser,,
e-01-0125-page_view,s-01-0125,anon-0065-1,guide-device,history-v1,page_view,2026-08-01T17:41:39+08:00,2026-08-01T09:42:08+00:00,search,mobile,browser,,
e-06-0021-page_view,s-06-0021,anon-0018-6,guide-faq,history-v1,page_view,2026-08-05T15:27:35+00:00,2026-08-05T23:27:51+08:00,search,mobile,browser,,
e-06-0033-page_view,s-06-0033,anon-0008-6,guide-faq,history-v1,page_view,2026-08-01T09:49:48+00:00,2026-08-01T17:50:59+08:00,search,mobile,browser,,
e-03-0049-read_end,s-03-0049,anon-0049-3,guide-remote,history-v1,read_end,2026-08-13T06:52:32+08:00,2026-08-13T06:53:35+08:00,home,mobile,browser,24,18
e-03-0018-read_end,s-03-0018,anon-0076-3,guide-remote,history-v1,read_end,2026-08-13T21:28:15+00:00,2026-08-14T05:28:52+08:00,search,desktop,browser,137,50
e-05-0061-read_end,s-05-0061,anon-0038-5,guide-permission,history-v1,read_end,2026-08-14T03:51:03+08:00,2026-08-14T03:51:13+08:00,search,mobile,browser,174,79
e-06-0024-read_end,s-06-0024,anon-0012-6,guide-faq,history-v1,read_end,2026-08-07T03:06:50+00:00,2026-08-07T11:08:06+08:00,search,desktop,browser,218,38
e-03-0047-page_view,s-03-0047,anon-0037-3,guide-remote,history-v1,page_view,2026-08-10T09:36:37+08:00,2026-08-10T01:37:33+00:00,search,mobile,browser,,
e-00-0211-read_end,s-00-0211,anon-0065-0,guide-account,history-v1,read_end,2026-08-12T16:52:18+08:00,2026-08-12T16:53:40+08:00,search,desktop,browser,220,72
e-04-0260-read_end,s-04-0260,anon-0148-4,guide-map,history-v1,read_end,2026-08-01T02:05:40+08:00,2026-07-31T18:05:50+00:00,search,mobile,browser,234,96
e-07-0004-page_view,s-07-0004,anon-0003-7,guide-search,history-v1,page_view,2026-08-13T07:08:23+08:00,2026-08-13T07:09:27+08:00,home,mobile,browser,,
e-04-0207-read_end,s-04-0207,anon-0021-4,guide-map,history-v1,read_end,2026-08-01T22:59:09+00:00,2026-08-02T06:59:17+08:00,search,mobile,browser,95,91
e-04-0269-read_end,s-04-0269,anon-0072-4,guide-map,history-v1,read_end,2026-08-05T16:17:04+08:00,2026-08-05T08:18:23+00:00,direct,desktop,browser,48,83
crawler-0158,crawl-158,,guide-map,history-v1,page_view,2026-08-08T16:34:14+00:00,2026-08-08T16:34:15+00:00,campaign,desktop,crawler,,
e-00-0048-page_view,s-00-0048,anon-0026-0,guide-account,history-v1,page_view,2026-08-14T03:05:30+00:00,2026-08-14T11:06:50+08:00,search,desktop,browser,,
e-01-0040-read_end,s-01-0040,anon-0015-1,guide-device,history-v1,read_end,2026-08-02T02:46:05+08:00,2026-08-02T02:46:10+08:00,home,mobile,browser,138,34
e-00-0162-read_end,s-00-0162,anon-0020-0,guide-account,history-v1,read_end,2026-08-02T03:41:32+00:00,2026-08-02T11:42:31+08:00,search,mobile,browser,82,90
e-00-0066-page_view,s-00-0066,anon-0030-0,guide-account,history-v1,page_view,2026-08-12T04:17:17+00:00,2026-08-12T12:17:49+08:00,home,desktop,browser,,
e-05-0036-read_end,s-05-0036,,guide-permission,history-v1,read_end,2026-08-02T03:57:48+00:00,2026-08-02T11:59:00+08:00,search,desktop,browser,102,97
e-00-0150-page_view,s-00-0150,anon-0103-0,guide-account,history-v1,page_view,2026-08-09T02:29:36+00:00,2026-08-09T10:30:19+08:00,search,mobile,browser,,
e-04-0034-page_view,s-04-0034,anon-0034-4,guide-map,history-v1,page_view,2026-08-02T10:21:57+08:00,2026-08-02T10:23:22+08:00,direct,desktop,browser,,
e-04-0277-read_end,s-04-0277,anon-0101-4,guide-map,history-v1,read_end,2026-08-12T12:45:04+08:00,2026-08-12T12:46:32+08:00,search,desktop,browser,38,95
e-05-0052-read_end,s-05-0052,anon-0036-5,guide-permission,history-v1,read_end,2026-08-03T03:05:03+08:00,2026-08-03T03:06:19+08:00,direct,mobile,browser,68,36
e-00-0089-page_view,s-00-0089,anon-0018-0,guide-account,history-v1,page_view,2026-08-05T18:03:38+08:00,2026-08-05T10:04:04+00:00,direct,mobile,browser,,
e-04-0061-page_view,s-04-0061,anon-0082-4,guide-map,history-v1,page_view,2026-08-12T06:29:49+08:00,2026-08-12T06:31:17+08:00,home,mobile,browser,,
e-01-0168-read_end,s-01-0168,anon-0060-1,guide-device,history-v1,read_end,2026-08-05T18:56:43+00:00,2026-08-06T02:56:58+08:00,home,desktop,browser,79,83
e-00-0089-read_end,s-00-0089,anon-0018-0,guide-account,history-v1,read_end,2026-08-05T18:06:02+08:00,2026-08-05T10:06:12+00:00,direct,mobile,browser,144,96
e-06-0044-read_end,s-06-0044,anon-0022-6,guide-faq,history-v1,read_end,2026-08-08T01:52:50+08:00,2026-08-07T17:54:17+00:00,direct,desktop,browser,89,93
e-00-0021-page_view,s-00-0021,anon-0016-0,guide-account,history-v1,page_view,2026-08-04T06:11:22+00:00,2026-08-04T14:12:44+08:00,direct,mobile,browser,,
e-01-0180-page_view,s-01-0180,anon-0049-1,guide-device,history-v1,page_view,2026-08-05T23:21:33+00:00,2026-08-06T07:22:50+08:00,home,mobile,browser,,
e-02-0065-read_end,s-02-0065,anon-0026-2,guide-expense,history-v1,read_end,2026-08-05T07:07:34+08:00,2026-08-04T23:07:50+00:00,direct,desktop,browser,186,78
e-05-0036-page_view,s-05-0036,,guide-permission,history-v1,page_view,2026-08-02T03:56:06+00:00,2026-08-02T11:56:54+08:00,search,desktop,browser,,
e-02-0083-page_view,s-02-0083,,guide-expense,history-v1,page_view,2026-08-06T02:12:22+08:00,2026-08-05T18:12:45+00:00,direct,mobile,browser,,
e-06-0034-read_end,s-06-0034,anon-0022-6,guide-faq,history-v1,read_end,2026-08-09T03:12:11+08:00,2026-08-09T03:12:39+08:00,search,mobile,browser,152,6
edge-00,s-00-0000,anon-0033-0,guide-missing,history-v1,page_view,2026-08-11T13:02:30+00:00,2026-08-12T21:03:42+08:00,home,mobile,browser,,
e-04-0108-read_end,s-04-0108,anon-0045-4,guide-map,history-v1,read_end,2026-07-31T22:48:12+00:00,2026-08-01T06:48:37+08:00,search,desktop,browser,78,76
crawler-0116,crawl-116,,guide-map,history-v1,page_view,2026-08-08T16:25:08+00:00,2026-08-08T16:25:09+00:00,campaign,desktop,crawler,,
crawler-0165,crawl-165,,guide-map,history-v1,page_view,2026-08-08T16:35:45+00:00,2026-08-08T16:35:46+00:00,campaign,desktop,crawler,,
e-02-0054-page_view,s-02-0054,anon-0022-2,guide-expense,history-v1,page_view,2026-08-10T19:50:42+00:00,2026-08-11T03:51:11+08:00,direct,mobile,browser,,
e-02-0053-page_view,s-02-0053,anon-0029-2,guide-expense,history-v1,page_view,2026-08-02T10:31:52+08:00,2026-08-02T02:32:46+00:00,search,desktop,browser,,
e-02-0012-page_view,s-02-0012,anon-0020-2,guide-expense,history-v1,page_view,2026-08-01T08:18:48+00:00,2026-08-01T16:19:39+08:00,search,desktop,browser,,
e-04-0102-page_view,s-04-0102,anon-0020-4,guide-map,history-v1,page_view,2026-08-04T01:32:22+00:00,2026-08-04T09:32:40+08:00,direct,mobile,browser,,
e-00-0092-read_end,s-00-0092,anon-0121-0,guide-account,history-v1,read_end,2026-08-05T11:55:51+08:00,2026-08-05T03:57:00+00:00,direct,desktop,browser,50,90
e-01-0186-page_view,s-01-0186,anon-0040-1,guide-device,history-v1,page_view,2026-08-02T11:35:50+00:00,2026-08-02T19:37:00+08:00,home,desktop,browser,,
e-03-0076-page_view,s-03-0076,anon-0051-3,guide-remote,history-v1,page_view,2026-08-12T18:42:43+08:00,2026-08-12T18:43:29+08:00,direct,desktop,browser,,
e-03-0094-read_end,s-03-0094,anon-0068-3,guide-remote,history-v1,read_end,2026-08-01T08:38:13+08:00,2026-08-01T08:39:26+08:00,direct,desktop,browser,165,28
e-01-0027-page_view,s-01-0027,anon-0086-1,guide-device,history-v1,page_view,2026-08-13T20:43:41+00:00,2026-08-14T04:44:17+08:00,search,desktop,browser,,
e-01-0144-read_end,s-01-0144,anon-0056-1,guide-device,history-v1,read_end,2026-08-09T03:05:15+00:00,2026-08-09T11:05:55+08:00,search,mobile,browser,69,7
e-04-0101-page_view,s-04-0101,anon-0125-4,guide-map,history-v1,page_view,2026-08-01T22:18:02+08:00,2026-08-01T14:19:08+00:00,home,desktop,browser,,
e-00-0100-page_view,s-00-0100,anon-0072-0,guide-account,history-v1,page_view,2026-08-12T06:08:08+08:00,2026-08-12T06:08:10+08:00,campaign,desktop,browser,,
e-01-0098-page_view,s-01-0098,anon-0070-1,guide-device,history-v1,page_view,2026-08-09T14:15:25+08:00,2026-08-09T06:16:36+00:00,home,mobile,browser,,
e-05-0106-page_view,s-05-0106,anon-0009-5,guide-permission,history-v1,page_view,2026-08-05T03:53:30+08:00,2026-08-05T03:54:42+08:00,search,mobile,browser,,
e-02-0046-read_end,s-02-0046,anon-0005-2,guide-expense,history-v1,read_end,2026-08-07T01:50:03+08:00,2026-08-07T01:51:25+08:00,home,desktop,browser,31,98
e-05-0001-read_end,s-05-0001,anon-0042-5,guide-permission,history-v1,read_end,2026-08-03T11:59:55+08:00,2026-08-03T12:00:57+08:00,search,desktop,browser,3,89
e-01-0049-page_view,s-01-0049,anon-0070-1,guide-device,history-v1,page_view,2026-08-01T16:14:28+08:00,2026-08-01T16:14:51+08:00,home,mobile,browser,,
e-03-0062-page_view,s-03-0062,anon-0006-3,guide-remote,history-v1,page_view,2026-08-08T03:48:31+08:00,2026-08-07T19:49:34+00:00,campaign,desktop,browser,,
e-00-0114-page_view,s-00-0114,anon-0020-0,guide-account,history-v1,page_view,2026-08-14T08:35:29+00:00,2026-08-14T16:35:38+08:00,home,desktop,browser,,
e-00-0057-page_view,s-00-0057,anon-0067-0,guide-account,history-v1,page_view,2026-08-14T09:40:21+00:00,2026-08-14T17:40:46+08:00,search,desktop,browser,,
e-04-0258-page_view,s-04-0258,anon-0144-4,guide-map,history-v1,page_view,2026-08-05T18:30:02+00:00,2026-08-06T02:31:31+08:00,search,desktop,browser,,
e-01-0004-read_end,s-01-0004,anon-0014-1,guide-device,history-v1,read_end,2026-08-08T05:15:39+08:00,2026-08-08T05:16:26+08:00,home,desktop,browser,102,95
