event_id,session_id,anonymous_id,article_id,content_version,event_type,occurred_at,received_at,channel,device,client_agent,duration_seconds,scroll_percent,region
e-01-0178-read_end,s-01-0178,anon-0067-1,guide-device,history-v1,read_end,2026-08-06T17:54:13+08:00,2026-08-06T17:54:38+08:00,search,desktop,browser,106,85,北京
e-03-0021-read_end,s-03-0021,anon-0039-3,guide-remote,history-v1,read_end,2026-08-05T14:00:03+00:00,2026-08-05T22:00:26+08:00,home,mobile,browser,25,25,广东
e-06-0047-read_end,s-06-0047,anon-0020-6,guide-faq,history-v1,read_end,2026-08-06T06:57:46+08:00,2026-08-05T22:58:42+00:00,search,desktop,browser,94,52,浙江
e-00-0218-page_view,s-00-0218,anon-0121-0,guide-account,history-v1,page_view,2026-08-03T09:56:47+08:00,2026-08-03T01:57:10+00:00,home,mobile,browser,,,北京
e-07-0006-read_end,s-07-0006,anon-0005-7,guide-search,history-v1,read_end,2026-08-13T15:29:34+00:00,2026-08-13T23:30:20+08:00,search,mobile,browser,168,83,北京
e-03-0046-read_end,s-03-0046,anon-0049-3,guide-remote,history-v1,read_end,2026-08-11T15:27:53+08:00,2026-08-11T15:28:42+08:00,search,mobile,browser,29,14,未知
e-00-0159-read_end,s-00-0159,,guide-account,history-v1,read_end,2026-08-13T13:20:21+00:00,2026-08-13T21:21:00+08:00,search,desktop,browser,220,8,未知
e-04-0108-page_view,s-04-0108,anon-0045-4,guide-map,history-v1,page_view,2026-07-31T22:46:54+00:00,2026-08-01T06:47:21+08:00,search,desktop,browser,,,四川
e-04-0122-page_view,s-04-0122,anon-0041-4,guide-map,history-v1,page_view,2026-08-09T16:58:43+08:00,2026-08-09T08:59:53+00:00,campaign,desktop,browser,,,北京
e-05-0033-page_view,s-05-0033,anon-0010-5,guide-permission,history-v1,page_view,2026-08-09T04:11:30+00:00,2026-08-09T12:11:34+08:00,search,desktop,browser,,,江苏
e-00-0133-page_view,s-00-0133,anon-0127-0,guide-account,history-v1,page_view,2026-08-10T19:25:50+08:00,2026-08-10T19:26:30+08:00,search,desktop,browser,,,广东
e-04-0014-read_end,s-04-0014,anon-0046-4,guide-map,history-v1,read_end,2026-08-11T22:09:20+08:00,2026-08-11T14:10:33+00:00,home,mobile,browser,133,75,浙江
e-04-0297-page_view,s-04-0297,anon-0071-4,guide-map,history-v1,page_view,2026-08-09T03:01:58+00:00,2026-08-09T11:02:11+08:00,search,desktop,browser,,,四川
e-04-0109-page_view,s-04-0109,anon-0038-4,guide-map,history-v1,page_view,2026-08-10T19:37:55+08:00,2026-08-10T19:38:45+08:00,search,mobile,browser,,,上海
e-04-0144-read_end,s-04-0144,anon-0108-4,guide-map,history-v1,read_end,2026-08-09T04:05:43+00:00,2026-08-09T12:05:45+08:00,search,desktop,browser,158,90,北京
e-04-0211-read_end,s-04-0211,anon-0019-4,guide-map,history-v1,read_end,2026-08-01T01:38:10+08:00,2026-08-01T01:39:38+08:00,search,desktop,browser,83,38,上海
e-01-0074-page_view,s-01-0074,anon-0080-1,guide-device,history-v1,page_view,2026-08-02T15:13:42+08:00,2026-08-02T07:14:45+00:00,home,mobile,browser,,,浙江
e-03-0048-read_end,s-03-0048,anon-0022-3,guide-remote,history-v1,read_end,2026-08-01T03:51:14+00:00,2026-08-01T11:51:50+08:00,search,mobile,browser,15,19,四川
crawler-0086,crawl-86,,guide-map,history-v1,page_view,2026-08-08T16:18:38+00:00,2026-08-08T16:18:39+00:00,campaign,desktop,crawler,,,江苏
e-06-0031-page_view,s-06-0031,anon-0017-6,guide-faq,history-v1,page_view,2026-08-10T07:13:06+08:00,2026-08-10T07:13:18+08:00,search,mobile,browser,,,江苏
e-04-0262-page_view,s-04-0262,anon-0145-4,guide-map,history-v1,page_view,2026-08-08T04:14:01+08:00,2026-08-08T04:14:59+08:00,campaign,desktop,browser,,,上海
crawler-0153,crawl-153,,guide-map,history-v1,page_view,2026-08-08T16:33:09+00:00,2026-08-08T16:33:10+00:00,campaign,desktop,crawler,,,江苏
e-00-0149-page_view,s-00-0149,anon-0056-0,guide-account,history-v1,page_view,2026-08-06T09:23:59+08:00,2026-08-06T01:25:11+00:00,search,mobile,browser,,,广东
e-04-0083-page_view,s-04-0083,anon-0110-4,guide-map,history-v1,page_view,2026-08-02T04:24:50+08:00,2026-08-01T20:24:52+00:00,search,mobile,browser,,,上海
e-04-0145-read_end,s-04-0145,anon-0035-4,guide-map,history-v1,read_end,2026-08-03T02:36:45+08:00,2026-08-03T02:37:20+08:00,search,mobile,browser,59,86,上海
e-04-0147-read_end,s-04-0147,anon-0074-4,guide-map,history-v1,read_end,2026-08-06T00:49:17+00:00,2026-08-06T08:50:04+08:00,search,desktop,browser,121,80,未知
e-00-0256-read_end,s-00-0256,anon-0012-0,guide-account,history-v1,read_end,2026-08-04T15:05:40+08:00,2026-08-04T15:06:18+08:00,search,desktop,browser,113,5,浙江
crawler-0105,crawl-105,,guide-map,history-v1,page_view,2026-08-08T16:22:45+00:00,2026-08-08T16:22:46+00:00,campaign,desktop,crawler,,,未知
e-04-0185-read_end,s-04-0185,anon-0118-4,guide-map,history-v1,read_end,2026-08-02T06:32:07+08:00,2026-08-01T22:32:31+00:00,home,mobile,browser,3,40,上海
e-04-0086-read_end,s-04-0086,anon-0053-4,guide-map,history-v1,read_end,2026-08-13T00:01:21+08:00,2026-08-12T16:02:46+00:00,home,mobile,browser,80,92,浙江
e-00-0244-read_end,s-00-0244,anon-0056-0,guide-account,history-v1,read_end,2026-08-07T20:39:56+08:00,2026-08-07T20:40:58+08:00,home,mobile,browser,145,92,广东
e-06-0011-read_end,s-06-0011,anon-0003-6,guide-faq,history-v1,read_end,2026-08-14T23:28:16+08:00,2026-08-14T15:29:06+00:00,search,desktop,browser,113,79,四川
e-04-0243-page_view,s-04-0243,anon-0024-4,guide-map,history-v1,page_view,2026-08-10T03:54:16+00:00,2026-08-10T11:54:49+08:00,search,mobile,browser,,,北京
e-04-0021-read_end,s-04-0021,anon-0017-4,guide-map,history-v1,read_end,2026-08-06T15:46:03+00:00,2026-08-06T23:47:29+08:00,campaign,desktop,browser,53,100,浙江
e-00-0108-page_view,s-00-0108,anon-0078-0,guide-account,history-v1,page_view,2026-08-10T19:47:28+00:00,2026-08-11T03:48:10+08:00,search,desktop,browser,,,江苏
e-06-0006-page_view,s-06-0006,anon-0017-6,guide-faq,history-v1,page_view,2026-08-10T07:10:39+00:00,2026-08-10T15:12:07+08:00,home,mobile,browser,,,江苏
crawler-0114,crawl-114,,guide-map,history-v1,page_view,2026-08-08T16:24:42+00:00,2026-08-08T16:24:43+00:00,campaign,desktop,crawler,,,北京
crawler-0062,crawl-62,,guide-map,history-v1,page_view,2026-08-08T16:13:26+00:00,2026-08-08T16:13:27+00:00,campaign,desktop,crawler,,,浙江
e-01-0160-read_end,s-01-0160,anon-0093-1,guide-device,history-v1,read_end,2026-08-10T18:15:53+08:00,2026-08-10T18:16:31+08:00,search,desktop,browser,3,72,广东
e-01-0145-read_end,s-01-0145,anon-0061-1,guide-device,history-v1,read_end,2026-08-10T02:24:56+08:00,2026-08-10T02:25:01+08:00,direct,mobile,browser,133,40,浙江
e-04-0256-page_view,s-04-0256,anon-0114-4,guide-map,history-v1,page_view,2026-08-06T02:02:16+08:00,2026-08-06T02:02:36+08:00,search,mobile,browser,,,四川
e-05-0021-page_view,s-05-0021,anon-0022-5,guide-permission,history-v1,page_view,2026-08-09T12:27:23+00:00,2026-08-09T20:28:41+08:00,direct,mobile,browser,,,上海
e-01-0061-page_view,s-01-0061,anon-0025-1,guide-device,history-v1,page_view,2026-08-10T16:17:16+08:00,2026-08-10T16:18:20+08:00,search,desktop,browser,,,北京
e-01-0075-page_view,s-01-0075,anon-0003-1,guide-device,history-v1,page_view,2026-08-11T05:21:32+00:00,2026-08-11T13:21:40+08:00,direct,mobile,browser,,,四川
e-04-0197-page_view,s-04-0197,anon-0016-4,guide-map,history-v1,page_view,2026-08-08T12:47:09+08:00,2026-08-08T04:47:47+00:00,direct,desktop,browser,,,浙江
e-07-0006-page_view,s-07-0006,anon-0005-7,guide-search,history-v1,page_view,2026-08-13T15:26:46+00:00,2026-08-13T23:27:18+08:00,search,mobile,browser,,,北京
e-00-0208-read_end,s-00-0208,anon-0034-0,guide-account,history-v1,read_end,2026-08-13T23:11:35+08:00,2026-08-13T23:12:38+08:00,direct,mobile,browser,62,79,浙江
e-03-0089-page_view,s-03-0089,anon-0064-3,guide-remote,history-v1,page_view,2026-08-12T12:17:08+08:00,2026-08-12T04:18:02+00:00,home,desktop,browser,,,江苏
e-05-0098-read_end,s-05-0098,anon-0029-5,guide-permission,history-v1,read_end,2026-08-03T07:16:24+08:00,2026-08-02T23:17:01+00:00,search,desktop,browser,69,95,四川
e-02-0084-read_end,s-02-0084,anon-0002-2,guide-expense,history-v1,read_end,2026-08-05T00:46:55+00:00,2026-08-05T08:47:23+08:00,direct,desktop,browser,32,16,广东
e-04-0312-page_view,s-04-0312,anon-0157-4,guide-map,history-v1,page_view,2026-08-12T01:35:44+00:00,2026-08-12T09:36:10+08:00,campaign,mobile,browser,,,广东
e-00-0180-page_view,s-00-0180,anon-0006-0,guide-account,history-v1,page_view,2026-08-13T17:28:55+00:00,2026-08-14T01:30:13+08:00,direct,desktop,browser,,,江苏
e-00-0000-page_view,s-00-0000,anon-0033-0,guide-account,history-v1,page_view,2026-08-11T13:02:30+00:00,2026-08-12T21:03:42+08:00,home,mobile,browser,,,浙江
e-06-0064-page_view,s-06-0064,anon-0014-6,guide-faq,history-v1,page_view,2026-08-03T10:00:15+08:00,2026-08-03T10:00:24+08:00,search,mobile,browser,,,江苏
e-04-0110-read_end,s-04-0110,anon-0155-4,guide-map,history-v1,read_end,2026-08-06T12:14:08+08:00,2026-08-06T04:15:32+00:00,campaign,mobile,browser,55,81,上海
e-04-0041-read_end,s-04-0041,anon-0017-4,guide-map,history-v1,read_end,2026-08-13T05:01:57+08:00,2026-08-13T21:02:16+00:00,campaign,mobile,browser,155,28,浙江
e-01-0179-read_end,s-01-0179,anon-0039-1,guide-device,history-v1,read_end,2026-08-07T18:14:36+08:00,2026-08-07T10:15:18+00:00,search,mobile,browser,201,46,四川
crawler-0082,crawl-82,,guide-map,history-v1,page_view,2026-08-08T16:17:46+00:00,2026-08-08T16:17:47+00:00,campaign,desktop,crawler,,,上海
crawler-0016,crawl-16,,guide-map,history-v1,page_view,2026-08-08T16:03:28+00:00,2026-08-08T16:03:29+00:00,campaign,desktop,crawler,,,浙江
e-05-0001-page_view,s-05-0001,anon-0042-5,guide-permission,history-v1,page_view,2026-08-03T11:59:52+08:00,2026-08-03T12:00:49+08:00,search,desktop,browser,,,四川
e-03-0031-read_end,s-03-0031,anon-0020-3,guide-remote,history-v1,read_end,2026-08-05T22:23:44+08:00,2026-08-05T22:24:24+08:00,search,desktop,browser,137,33,四川
e-03-0158-read_end,s-03-0158,anon-0036-3,guide-remote,history-v1,read_end,2026-08-08T04:46:41+08:00,2026-08-07T20:47:38+00:00,home,desktop,browser,101,72,未知
e-05-0014-page_view,s-05-0014,anon-0038-5,guide-permission,history-v1,page_view,2026-08-04T23:21:49+08:00,2026-08-04T15:23:06+00:00,search,mobile,browser,,,北京
e-04-0063-read_end,s-04-0063,anon-0008-4,guide-map,history-v1,read_end,2026-08-07T14:15:42+00:00,2026-08-07T22:16:38+08:00,search,mobile,browser,63,92,四川
e-04-0036-read_end,s-04-0036,anon-0004-4,guide-map,history-v1,read_end,2026-08-08T13:14:58+00:00,2026-08-08T21:15:06+08:00,search,mobile,browser,141,76,广东
e-00-0253-page_view,s-00-0253,anon-0069-0,guide-account,history-v1,page_view,2026-08-02T13:00:24+08:00,2026-08-02T13:01:48+08:00,search,desktop,browser,,,江苏
e-03-0078-read_end,s-03-0078,anon-0065-3,guide-remote,history-v1,read_end,2026-08-05T23:24:40+00:00,2026-08-06T07:25:48+08:00,direct,desktop,browser,86,13,浙江
e-04-0318-page_view,s-04-0318,anon-0106-4,guide-map,history-v1,page_view,2026-08-08T13:49:43+00:00,2026-08-08T21:50:47+08:00,search,mobile,browser,,,未知
e-05-0081-read_end,s-05-0081,anon-0031-5,guide-permission,history-v1,read_end,2026-08-09T03:33:05+00:00,2026-08-09T11:33:40+08:00,home,desktop,browser,133,100,上海
e-02-0074-page_view,s-02-0074,anon-0024-2,guide-expense,history-v1,page_view,2026-08-14T02:04:29+08:00,2026-08-13T18:05:20+00:00,search,mobile,browser,,,上海
e-04-0197-read_end,s-04-0197,anon-0016-4,guide-map,history-v1,read_end,2026-08-08T12:47:12+08:00,2026-08-08T04:48:20+00:00,direct,desktop,browser,3,31,浙江
e-02-0094-page_view,s-02-0094,anon-0044-2,guide-expense,history-v1,page_view,2026-08-03T11:22:14+08:00,2026-08-03T11:22:37+08:00,search,desktop,browser,,,四川
e-00-0213-read_end,s-00-0213,anon-0106-0,guide-account,history-v1,read_end,2026-08-07T23:04:25+00:00,2026-08-08T07:04:58+08:00,search,desktop,browser,153,35,广东
crawler-0122,crawl-122,,guide-map,history-v1,page_view,2026-08-08T16:26:26+00:00,2026-08-08T16:26:27+00:00,campaign,desktop,crawler,,,未知
e-03-0131-read_end,s-03-0131,anon-0057-3,guide-remote,history-v1,read_end,2026-08-14T22:43:02+08:00,2026-08-14T14:43:50+00:00,home,mobile,browser,19,9,北京
e-02-0009-read_end,s-02-0009,anon-0000-2,guide-expense,history-v1,read_end,2026-08-03T04:53:42+00:00,2026-08-03T12:53:48+08:00,search,desktop,browser,138,6,四川
e-00-0094-read_end,s-00-0094,anon-0027-0,guide-account,history-v1,read_end,2026-08-01T18:43:24+08:00,2026-08-01T18:44:27+08:00,search,mobile,browser,67,74,江苏
e-04-0167-page_view,s-04-0167,anon-0126-4,guide-map,history-v1,page_view,2026-08-07T18:38:04+08:00,2026-08-07T10:38:45+00:00,home,desktop,browser,,,江苏
e-04-0029-read_end,s-04-0029,anon-0030-4,guide-map,history-v1,read_end,2026-08-12T20:12:58+08:00,2026-08-12T12:13:38+00:00,campaign,mobile,browser,38,78,上海
e-03-0129-page_view,s-03-0129,anon-0038-3,guide-remote,history-v1,page_view,2026-08-11T22:10:33+00:00,2026-08-12T06:11:16+08:00,search,desktop,browser,,,北京
e-04-0289-read_end,s-04-0289,anon-0109-4,guide-map,history-v1,read_end,2026-08-10T00:32:20+08:00,2026-08-10T00:33:23+08:00,direct,desktop,browser,9,10,广东
e-06-0030-page_view,s-06-0030,anon-0027-6,guide-faq,history-v1,page_view,2026-08-05T14:47:47+00:00,2026-08-05T22:49:13+08:00,search,desktop,browser,,,北京
e-00-0140-page_view,s-00-0140,anon-0064-0,guide-account,history-v1,page_view,2026-08-14T09:47:52+08:00,2026-08-14T01:48:45+00:00,search,mobile,browser,,,北京
crawler-0154,crawl-154,,guide-map,history-v1,page_view,2026-08-08T16:33:22+00:00,2026-08-08T16:33:23+00:00,campaign,desktop,crawler,,,四川
e-04-0194-read_end,s-04-0194,anon-0104-4,guide-map,history-v1,read_end,2026-08-08T00:07:47+08:00,2026-08-07T16:08:49+00:00,direct,desktop,browser,19,77,四川
e-02-0071-page_view,s-02-0071,anon-0015-2,guide-expense,history-v1,page_view,2026-08-09T05:11:44+08:00,2026-08-08T21:12:41+00:00,search,mobile,browser,,,江苏
e-05-0076-read_end,s-05-0076,anon-0043-5,guide-permission,history-v1,read_end,2026-08-08T12:45:07+08:00,2026-08-08T12:45:38+08:00,campaign,desktop,browser,62,51,四川
e-01-0159-page_view,s-01-0159,anon-0014-1,guide-device,history-v1,page_view,2026-08-06T10:05:34+00:00,2026-08-06T18:06:43+08:00,home,desktop,browser,,,广东
e-04-0077-read_end,s-04-0077,anon-0070-4,guide-map,history-v1,read_end,2026-08-09T08:48:52+08:00,2026-08-09T00:49:37+00:00,direct,desktop,browser,133,75,未知
e-02-0015-read_end,s-02-0015,anon-0000-2,guide-expense,history-v1,read_end,2026-08-05T19:00:20+00:00,2026-08-06T03:00:36+08:00,home,desktop,browser,229,75,四川
e-01-0034-page_view,s-01-0034,anon-0044-1,guide-device,history-v1,page_view,2026-08-01T07:39:29+08:00,2026-08-01T07:40:37+08:00,home,mobile,browser,,,北京
e-04-0182-read_end,s-04-0182,anon-0101-4,guide-map,history-v1,read_end,2026-08-04T17:37:54+08:00,2026-08-04T09:39:05+00:00,campaign,mobile,browser,151,82,江苏
e-01-0015-page_view,s-01-0015,anon-0041-1,guide-device,history-v1,page_view,2026-08-07T10:52:38+00:00,2026-08-07T18:53:15+08:00,search,mobile,browser,,,江苏
e-00-0223-page_view,s-00-0223,anon-0031-0,guide-account,history-v1,page_view,2026-08-14T23:56:14+08:00,2026-08-14T23:57:00+08:00,search,desktop,browser,,,北京
e-06-0017-page_view,s-06-0017,anon-0010-6,guide-faq,history-v1,page_view,2026-08-04T22:02:28+08:00,2026-08-04T14:03:21+00:00,search,desktop,browser,,,未知
e-04-0066-read_end,s-04-0066,anon-0038-4,guide-map,history-v1,read_end,2026-08-07T23:11:43+00:00,2026-08-08T07:11:46+08:00,direct,desktop,browser,64,91,上海
e-01-0137-page_view,s-01-0137,anon-0042-1,guide-device,history-v1,page_view,2026-08-02T23:35:29+08:00,2026-08-02T15:36:00+00:00,search,desktop,browser,,,未知
e-04-0053-read_end,s-04-0053,anon-0061-4,guide-map,history-v1,read_end,2026-08-06T20:57:09+08:00,2026-08-06T12:57:44+00:00,campaign,mobile,browser,216,73,四川
e-02-0074-read_end,s-02-0074,anon-0024-2,guide-expense,history-v1,read_end,2026-08-14T02:07:41+08:00,2026-08-13T18:08:49+00:00,search,mobile,browser,192,98,上海
e-02-0006-read_end,s-02-0006,anon-0033-2,guide-expense,history-v1,read_end,2026-08-03T14:05:42+00:00,2026-08-03T22:06:13+08:00,search,mobile,browser,36,18,浙江
e-00-0142-page_view,s-00-0142,anon-0089-0,guide-account,history-v1,page_view,2026-08-11T03:53:52+08:00,2026-08-11T03:54:41+08:00,search,desktop,browser,,,北京
e-04-0287-page_view,s-04-0287,anon-0010-4,guide-map,history-v1,page_view,2026-08-12T17:15:12+08:00,2026-08-13T09:15:57+00:00,campaign,mobile,browser,,,江苏
e-04-0327-page_view,s-04-0327,anon-0152-4,guide-map,history-v1,page_view,2026-08-06T16:01:28+00:00,2026-08-07T00:01:32+08:00,search,desktop,browser,,,四川
e-02-0059-read_end,s-02-0059,anon-0014-2,guide-expense,history-v1,read_end,2026-08-10T00:43:16+08:00,2026-08-09T16:43:40+00:00,home,mobile,browser,3,76,浙江
e-01-0185-read_end,s-01-0185,anon-0055-1,guide-device,history-v1,read_end,2026-08-09T20:15:52+08:00,2026-08-09T12:16:47+00:00,search,mobile,browser,92,75,四川
e-03-0144-page_view,s-03-0144,anon-0058-3,guide-remote,history-v1,page_view,2026-08-07T15:28:49+00:00,2026-08-07T23:30:03+08:00,search,desktop,browser,,,北京
e-00-0062-read_end,s-00-0062,anon-0126-0,guide-account,history-v1,read_end,2026-08-12T18:14:52+08:00,2026-08-12T10:16:16+00:00,search,desktop,browser,211,25,江苏
e-02-0029-read_end,s-02-0029,anon-0028-2,guide-expense,history-v1,read_end,2026-08-06T11:48:09+08:00,2026-08-06T03:49:03+00:00,search,mobile,browser,187,100,上海
e-04-0194-page_view,s-04-0194,anon-0104-4,guide-map,history-v1,page_view,2026-08-08T00:07:28+08:00,2026-08-07T16:08:57+00:00,direct,desktop,browser,,,四川
e-01-0013-page_view,s-01-0013,,guide-device,history-v1,page_view,2026-08-04T05:56:38+08:00,2026-08-04T05:57:23+08:00,home,desktop,browser,,,北京
e-03-0093-read_end,s-03-0093,anon-0036-3,guide-remote,history-v1,read_end,2026-08-04T02:48:44+00:00,2026-08-04T10:50:01+08:00,direct,mobile,browser,26,23,未知
e-02-0031-page_view,s-02-0031,anon-0006-2,guide-expense,history-v1,page_view,2026-08-07T20:10:57+08:00,2026-08-07T20:11:01+08:00,direct,mobile,browser,,,浙江
e-02-0073-read_end,s-02-0073,anon-0036-2,guide-expense,history-v1,read_end,2026-08-06T07:18:58+08:00,2026-08-06T07:19:50+08:00,search,mobile,browser,67,76,浙江
e-03-0102-page_view,s-03-0102,anon-0037-3,guide-remote,history-v1,page_view,2026-08-03T04:24:38+00:00,2026-08-03T12:25:40+08:00,search,desktop,browser,,,未知
e-01-0173-read_end,s-01-0173,anon-0066-1,guide-device,history-v1,read_end,2026-08-06T07:06:08+08:00,2026-08-05T23:06:37+00:00,home,mobile,browser,3,27,上海
e-03-0091-read_end,s-03-0091,anon-0041-3,guide-remote,history-v1,read_end,2026-08-14T06:58:23+08:00,2026-08-14T06:59:16+08:00,search,desktop,browser,98,90,上海
e-05-0068-page_view,s-05-0068,anon-0024-5,guide-permission,history-v1,page_view,2026-08-09T15:37:04+08:00,2026-08-09T07:38:06+00:00,search,desktop,browser,,,广东
e-03-0027-read_end,s-03-0027,anon-0042-3,guide-remote,history-v1,read_end,2026-08-07T15:16:28+00:00,2026-08-07T23:17:36+08:00,search,desktop,browser,120,97,浙江
e-01-0070-read_end,s-01-0070,anon-0074-1,guide-device,history-v1,read_end,2026-08-04T23:52:57+08:00,2026-08-04T23:54:02+08:00,campaign,mobile,browser,108,15,浙江
e-04-0133-page_view,s-04-0133,anon-0011-4,guide-map,history-v1,page_view,2026-08-10T01:22:14+08:00,2026-08-10T01:23:34+08:00,direct,desktop,browser,,,广东
e-00-0220-page_view,s-00-0220,anon-0109-0,guide-account,history-v1,page_view,2026-08-06T21:02:00+08:00,2026-08-06T21:03:21+08:00,search,desktop,browser,,,四川
e-04-0008-read_end,s-04-0008,,guide-map,history-v1,read_end,2026-08-05T12:18:32+08:00,2026-08-05T04:18:50+00:00,home,mobile,browser,3,85,江苏
e-04-0275-read_end,s-04-0275,anon-0097-4,guide-map,history-v1,read_end,2026-08-04T16:26:08+08:00,2026-08-04T08:26:20+00:00,direct,desktop,browser,163,90,北京
e-03-0005-read_end,s-03-0005,anon-0045-3,guide-remote,history-v1,read_end,2026-08-08T16:07:09+08:00,2026-08-08T08:07:30+00:00,search,mobile,browser,12,8,四川
e-01-0029-read_end,s-01-0029,anon-0018-1,guide-device,history-v1,read_end,2026-08-06T08:01:13+08:00,2026-08-06T00:01:29+00:00,direct,desktop,browser,133,45,上海
e-01-0155-read_end,s-01-0155,anon-0074-1,guide-device,history-v1,read_end,2026-08-13T17:31:28+08:00,2026-08-13T09:32:12+00:00,search,desktop,browser,53,84,浙江
e-02-0040-page_view,s-02-0040,anon-0031-2,guide-expense,history-v1,page_view,2026-08-03T11:04:17+08:00,2026-08-03T11:04:20+08:00,direct,mobile,browser,,,江苏
e-03-0094-page_view,s-03-0094,anon-0068-3,guide-remote,history-v1,page_view,2026-08-01T08:35:28+08:00,2026-08-01T08:36:38+08:00,direct,desktop,browser,,,未知
